ENCSR651SVZ,neuronal stem cell,H2BK5ac-human,ChIP-seq,"[['unfiltered alignments', 'ENCFF767BGL', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF767BGL/@@download/ENCFF767BGL.bam'], ['unfiltered alignments', 'ENCFF922AZV', 'hg19', 'https://www.encodeproject.org/files/ENCFF922AZV/@@download/ENCFF922AZV.bam'], ['alignments', 'ENCFF293ROW', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF293ROW/@@download/ENCFF293ROW.bam'], ['alignments', 'ENCFF594YAB', 'hg19', 'https://www.encodeproject.org/files/ENCFF594YAB/@@download/ENCFF594YAB.bam']]",['ENCSR300BKE']
ENCSR000AOC,HeLa-S3,H3K27ac-human,ChIP-seq,"[['alignments', 'ENCFF000BBM', 'hg19', 'https://www.encodeproject.org/files/ENCFF000BBM/@@download/ENCFF000BBM.bam'], ['alignments', 'ENCFF000BBN', 'hg19', 'https://www.encodeproject.org/files/ENCFF000BBN/@@download/ENCFF000BBN.bam'], ['unfiltered alignments', 'ENCFF225PEB', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF225PEB/@@download/ENCFF225PEB.bam'], ['unfiltered alignments', 'ENCFF566BQX', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF566BQX/@@download/ENCFF566BQX.bam'], ['alignments', 'ENCFF218BUW', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF218BUW/@@download/ENCFF218BUW.bam'], ['alignments', 'ENCFF113QJM', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF113QJM/@@download/ENCFF113QJM.bam']]",['ENCSR000AOB']
ENCSR768LIO,HEK293,eGFP-OVOL3-human,ChIP-seq,"[['unfiltered alignments', 'ENCFF355SND', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF355SND/@@download/ENCFF355SND.bam'], ['unfiltered alignments', 'ENCFF941BWG', 'hg19', 'https://www.encodeproject.org/files/ENCFF941BWG/@@download/ENCFF941BWG.bam'], ['unfiltered alignments', 'ENCFF204BAV', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF204BAV/@@download/ENCFF204BAV.bam'], ['unfiltered alignments', 'ENCFF361NOB', 'hg19', 'https://www.encodeproject.org/files/ENCFF361NOB/@@download/ENCFF361NOB.bam'], ['alignments', 'ENCFF316LIP', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF316LIP/@@download/ENCFF316LIP.bam'], ['alignments', 'ENCFF938VGO', 'hg19', 'https://www.encodeproject.org/files/ENCFF938VGO/@@download/ENCFF938VGO.bam'], ['alignments', 'ENCFF658DQE', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF658DQE/@@download/ENCFF658DQE.bam'], ['alignments', 'ENCFF607AVR', 'hg19', 'https://www.encodeproject.org/files/ENCFF607AVR/@@download/ENCFF607AVR.bam']]","['ENCSR007GUS', 'ENCSR049NDP', 'ENCSR110ZVM', 'ENCSR123TVS', 'ENCSR236FPN', 'ENCSR260MAS', 'ENCSR278MZO', 'ENCSR311DYU', 'ENCSR316OQD', 'ENCSR361UQO', 'ENCSR398UVH', 'ENCSR468NLK', 'ENCSR499OOH', 'ENCSR499QIO', 'ENCSR523KUQ', 'ENCSR537CWQ', 'ENCSR603CJM', 'ENCSR679WSJ', 'ENCSR736BTL', 'ENCSR782QKO', 'ENCSR840JVQ', 'ENCSR851FFP', 'ENCSR860UAT', 'ENCSR873PPH']"
ENCSR000FAY,K562,POLR2A-human,ChIP-seq,"[['alignments', 'ENCFF000YVY', 'hg19', 'https://www.encodeproject.org/files/ENCFF000YVY/@@download/ENCFF000YVY.bam'], ['alignments', 'ENCFF000YVZ', 'hg19', 'https://www.encodeproject.org/files/ENCFF000YVZ/@@download/ENCFF000YVZ.bam'], ['unfiltered alignments', 'ENCFF599THE', 'hg19', 'https://www.encodeproject.org/files/ENCFF599THE/@@download/ENCFF599THE.bam'], ['alignments', 'ENCFF454MRU', 'hg19', 'https://www.encodeproject.org/files/ENCFF454MRU/@@download/ENCFF454MRU.bam'], ['alignments', 'ENCFF976EMR', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF976EMR/@@download/ENCFF976EMR.bam'], ['unfiltered alignments', 'ENCFF556FRG', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF556FRG/@@download/ENCFF556FRG.bam'], ['unfiltered alignments', 'ENCFF600WEJ', 'hg19', 'https://www.encodeproject.org/files/ENCFF600WEJ/@@download/ENCFF600WEJ.bam'], ['alignments', 'ENCFF466HUV', 'hg19', 'https://www.encodeproject.org/files/ENCFF466HUV/@@download/ENCFF466HUV.bam'], ['unfiltered alignments', 'ENCFF544QGF', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF544QGF/@@download/ENCFF544QGF.bam'], ['alignments', 'ENCFF323MTY', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF323MTY/@@download/ENCFF323MTY.bam']]",['ENCSR000FAB']
ENCSR000FAX,K562,POLR2A-human,ChIP-seq,"[['alignments', 'ENCFF000YWD', 'hg19', 'https://www.encodeproject.org/files/ENCFF000YWD/@@download/ENCFF000YWD.bam'], ['alignments', 'ENCFF000YWG', 'hg19', 'https://www.encodeproject.org/files/ENCFF000YWG/@@download/ENCFF000YWG.bam'], ['unfiltered alignments', 'ENCFF439MGC', 'hg19', 'https://www.encodeproject.org/files/ENCFF439MGC/@@download/ENCFF439MGC.bam'], ['unfiltered alignments', 'ENCFF298OSL', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF298OSL/@@download/ENCFF298OSL.bam'], ['alignments', 'ENCFF788CTS', 'hg19', 'https://www.encodeproject.org/files/ENCFF788CTS/@@download/ENCFF788CTS.bam'], ['alignments', 'ENCFF475BJQ', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF475BJQ/@@download/ENCFF475BJQ.bam'], ['unfiltered alignments', 'ENCFF675OWG', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF675OWG/@@download/ENCFF675OWG.bam'], ['alignments', 'ENCFF278NAG', 'hg19', 'https://www.encodeproject.org/files/ENCFF278NAG/@@download/ENCFF278NAG.bam'], ['unfiltered alignments', 'ENCFF275VZQ', 'hg19', 'https://www.encodeproject.org/files/ENCFF275VZQ/@@download/ENCFF275VZQ.bam'], ['alignments', 'ENCFF929JPT', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF929JPT/@@download/ENCFF929JPT.bam']]",['ENCSR000FAA']
ENCSR000DMI,lung,Control-human,ChIP-seq,"[['alignments', 'ENCFF000RYE', 'hg19', 'https://www.encodeproject.org/files/ENCFF000RYE/@@download/ENCFF000RYE.bam']]",[]
ENCSR000DMH,lung,CTCF-human,ChIP-seq,"[['alignments', 'ENCFF000RXY', 'hg19', 'https://www.encodeproject.org/files/ENCFF000RXY/@@download/ENCFF000RXY.bam'], ['alignments', 'ENCFF000RXZ', 'hg19', 'https://www.encodeproject.org/files/ENCFF000RXZ/@@download/ENCFF000RXZ.bam']]",['ENCSR000DMI']
ENCSR000DMO,MCF-7,CTCF-human,ChIP-seq,"[['alignments', 'ENCFF000RZZ', 'hg19', 'https://www.encodeproject.org/files/ENCFF000RZZ/@@download/ENCFF000RZZ.bam'], ['alignments', 'ENCFF000SAA', 'hg19', 'https://www.encodeproject.org/files/ENCFF000SAA/@@download/ENCFF000SAA.bam'], ['unfiltered alignments', 'ENCFF282LVO', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF282LVO/@@download/ENCFF282LVO.bam'], ['alignments', 'ENCFF181EQP', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF181EQP/@@download/ENCFF181EQP.bam'], ['alignments', 'ENCFF897MGD', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF897MGD/@@download/ENCFF897MGD.bam'], ['unfiltered alignments', 'ENCFF007SEC', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF007SEC/@@download/ENCFF007SEC.bam'], ['unfiltered alignments', 'ENCFF125TZW', 'hg19', 'https://www.encodeproject.org/files/ENCFF125TZW/@@download/ENCFF125TZW.bam'], ['alignments', 'ENCFF468DTD', 'hg19', 'https://www.encodeproject.org/files/ENCFF468DTD/@@download/ENCFF468DTD.bam'], ['unfiltered alignments', 'ENCFF276UOC', 'hg19', 'https://www.encodeproject.org/files/ENCFF276UOC/@@download/ENCFF276UOC.bam'], ['alignments', 'ENCFF856ODM', 'hg19', 'https://www.encodeproject.org/files/ENCFF856ODM/@@download/ENCFF856ODM.bam']]",['ENCSR000DMW']
ENCSR000DMN,MCF-7,POLR2A-human,ChIP-seq,"[['alignments', 'ENCFF000SBE', 'hg19', 'https://www.encodeproject.org/files/ENCFF000SBE/@@download/ENCFF000SBE.bam'], ['alignments', 'ENCFF000SBH', 'hg19', 'https://www.encodeproject.org/files/ENCFF000SBH/@@download/ENCFF000SBH.bam'], ['unfiltered alignments', 'ENCFF272NAY', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF272NAY/@@download/ENCFF272NAY.bam'], ['alignments', 'ENCFF974ACJ', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF974ACJ/@@download/ENCFF974ACJ.bam'], ['unfiltered alignments', 'ENCFF861AUH', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF861AUH/@@download/ENCFF861AUH.bam'], ['alignments', 'ENCFF779NYT', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF779NYT/@@download/ENCFF779NYT.bam'], ['unfiltered alignments', 'ENCFF984XAM', 'hg19', 'https://www.encodeproject.org/files/ENCFF984XAM/@@download/ENCFF984XAM.bam'], ['alignments', 'ENCFF144ODF', 'hg19', 'https://www.encodeproject.org/files/ENCFF144ODF/@@download/ENCFF144ODF.bam'], ['unfiltered alignments', 'ENCFF230ELL', 'hg19', 'https://www.encodeproject.org/files/ENCFF230ELL/@@download/ENCFF230ELL.bam'], ['alignments', 'ENCFF548KMY', 'hg19', 'https://www.encodeproject.org/files/ENCFF548KMY/@@download/ENCFF548KMY.bam']]",['ENCSR000DMW']
ENCSR000DMM,MCF-7,MYC-human,ChIP-seq,"[['alignments', 'ENCFF000RYQ', 'hg19', 'https://www.encodeproject.org/files/ENCFF000RYQ/@@download/ENCFF000RYQ.bam'], ['alignments', 'ENCFF000RYS', 'hg19', 'https://www.encodeproject.org/files/ENCFF000RYS/@@download/ENCFF000RYS.bam'], ['alignments', 'ENCFF696MVS', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF696MVS/@@download/ENCFF696MVS.bam'], ['unfiltered alignments', 'ENCFF504IOK', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF504IOK/@@download/ENCFF504IOK.bam'], ['unfiltered alignments', 'ENCFF670PJL', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF670PJL/@@download/ENCFF670PJL.bam'], ['alignments', 'ENCFF254ZSI', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF254ZSI/@@download/ENCFF254ZSI.bam'], ['unfiltered alignments', 'ENCFF110UPZ', 'hg19', 'https://www.encodeproject.org/files/ENCFF110UPZ/@@download/ENCFF110UPZ.bam'], ['alignments', 'ENCFF667KAV', 'hg19', 'https://www.encodeproject.org/files/ENCFF667KAV/@@download/ENCFF667KAV.bam'], ['unfiltered alignments', 'ENCFF806HHS', 'hg19', 'https://www.encodeproject.org/files/ENCFF806HHS/@@download/ENCFF806HHS.bam'], ['alignments', 'ENCFF503BOT', 'hg19', 'https://www.encodeproject.org/files/ENCFF503BOT/@@download/ENCFF503BOT.bam']]",['ENCSR000DMW']
ENCSR000DML,MCF-7,CTCF-human,ChIP-seq,"[['alignments', 'ENCFF000SAG', 'hg19', 'https://www.encodeproject.org/files/ENCFF000SAG/@@download/ENCFF000SAG.bam'], ['alignments', 'ENCFF000SAH', 'hg19', 'https://www.encodeproject.org/files/ENCFF000SAH/@@download/ENCFF000SAH.bam'], ['unfiltered alignments', 'ENCFF690JBH', 'hg19', 'https://www.encodeproject.org/files/ENCFF690JBH/@@download/ENCFF690JBH.bam'], ['unfiltered alignments', 'ENCFF564EWR', 'hg19', 'https://www.encodeproject.org/files/ENCFF564EWR/@@download/ENCFF564EWR.bam'], ['unfiltered alignments', 'ENCFF742YXT', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF742YXT/@@download/ENCFF742YXT.bam'], ['alignments', 'ENCFF351CVI', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF351CVI/@@download/ENCFF351CVI.bam'], ['alignments', 'ENCFF313OIM', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF313OIM/@@download/ENCFF313OIM.bam'], ['unfiltered alignments', 'ENCFF204CZS', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF204CZS/@@download/ENCFF204CZS.bam'], ['alignments', 'ENCFF484ASN', 'hg19', 'https://www.encodeproject.org/files/ENCFF484ASN/@@download/ENCFF484ASN.bam'], ['alignments', 'ENCFF520PEP', 'hg19', 'https://www.encodeproject.org/files/ENCFF520PEP/@@download/ENCFF520PEP.bam']]",['ENCSR000DMW']
ENCSR634PYN,neural cell,Control-human,ChIP-seq,"[['alignments', 'ENCFF080XQT', 'hg19', 'https://www.encodeproject.org/files/ENCFF080XQT/@@download/ENCFF080XQT.bam'], ['alignments', 'ENCFF567LOY', 'hg19', 'https://www.encodeproject.org/files/ENCFF567LOY/@@download/ENCFF567LOY.bam'], ['unfiltered alignments', 'ENCFF183IWW', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF183IWW/@@download/ENCFF183IWW.bam'], ['unfiltered alignments', 'ENCFF812FPR', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF812FPR/@@download/ENCFF812FPR.bam'], ['alignments', 'ENCFF901WJA', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF901WJA/@@download/ENCFF901WJA.bam'], ['alignments', 'ENCFF056HWK', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF056HWK/@@download/ENCFF056HWK.bam']]",[]
ENCSR000DMB,K562,Control-human,ChIP-seq,"[['alignments', 'ENCFF000RWM', 'hg19', 'https://www.encodeproject.org/files/ENCFF000RWM/@@download/ENCFF000RWM.bam'], ['unfiltered alignments', 'ENCFF681OVW', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF681OVW/@@download/ENCFF681OVW.bam'], ['alignments', 'ENCFF020CFW', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF020CFW/@@download/ENCFF020CFW.bam']]",[]
ENCSR000DMA,K562,CTCF-human,ChIP-seq,"[['alignments', 'ENCFF000RVZ', 'hg19', 'https://www.encodeproject.org/files/ENCFF000RVZ/@@download/ENCFF000RVZ.bam'], ['alignments', 'ENCFF000RWA', 'hg19', 'https://www.encodeproject.org/files/ENCFF000RWA/@@download/ENCFF000RWA.bam'], ['alignments', 'ENCFF000RWB', 'hg19', 'https://www.encodeproject.org/files/ENCFF000RWB/@@download/ENCFF000RWB.bam'], ['alignments', 'ENCFF856DBD', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF856DBD/@@download/ENCFF856DBD.bam'], ['unfiltered alignments', 'ENCFF783BDQ', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF783BDQ/@@download/ENCFF783BDQ.bam'], ['unfiltered alignments', 'ENCFF202NWU', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF202NWU/@@download/ENCFF202NWU.bam'], ['alignments', 'ENCFF003OJN', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF003OJN/@@download/ENCFF003OJN.bam'], ['unfiltered alignments', 'ENCFF242MMQ', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF242MMQ/@@download/ENCFF242MMQ.bam'], ['alignments', 'ENCFF258HHO', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF258HHO/@@download/ENCFF258HHO.bam']]",['ENCSR000DMB']
ENCSR982PLJ,Peyer's patch,H3K27me3-human,ChIP-seq,"[['unfiltered alignments', 'ENCFF988INR', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF988INR/@@download/ENCFF988INR.bam'], ['unfiltered alignments', 'ENCFF733ZRP', 'hg19', 'https://www.encodeproject.org/files/ENCFF733ZRP/@@download/ENCFF733ZRP.bam'], ['alignments', 'ENCFF337ODD', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF337ODD/@@download/ENCFF337ODD.bam'], ['alignments', 'ENCFF337XEV', 'hg19', 'https://www.encodeproject.org/files/ENCFF337XEV/@@download/ENCFF337XEV.bam']]",['ENCSR124GAS']
ENCSR649WUM,GM12878,CHD7-human,ChIP-seq,"[['unfiltered alignments', 'ENCFF918TNW', 'hg19', 'https://www.encodeproject.org/files/ENCFF918TNW/@@download/ENCFF918TNW.bam'], ['unfiltered alignments', 'ENCFF914SZR', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF914SZR/@@download/ENCFF914SZR.bam'], ['alignments', 'ENCFF491SLS', 'hg19', 'https://www.encodeproject.org/files/ENCFF491SLS/@@download/ENCFF491SLS.bam'], ['alignments', 'ENCFF228FKB', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF228FKB/@@download/ENCFF228FKB.bam'], ['unfiltered alignments', 'ENCFF735UFM', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF735UFM/@@download/ENCFF735UFM.bam'], ['unfiltered alignments', 'ENCFF711SAZ', 'hg19', 'https://www.encodeproject.org/files/ENCFF711SAZ/@@download/ENCFF711SAZ.bam'], ['alignments', 'ENCFF790UQI', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF790UQI/@@download/ENCFF790UQI.bam'], ['alignments', 'ENCFF354TEM', 'hg19', 'https://www.encodeproject.org/files/ENCFF354TEM/@@download/ENCFF354TEM.bam']]",['ENCSR142REC']
ENCSR000DMF,LNCaP clone FGC,CTCF-human,ChIP-seq,"[['alignments', 'ENCFF000RXG', 'hg19', 'https://www.encodeproject.org/files/ENCFF000RXG/@@download/ENCFF000RXG.bam'], ['alignments', 'ENCFF000RXH', 'hg19', 'https://www.encodeproject.org/files/ENCFF000RXH/@@download/ENCFF000RXH.bam'], ['unfiltered alignments', 'ENCFF925UWG', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF925UWG/@@download/ENCFF925UWG.bam'], ['unfiltered alignments', 'ENCFF881HZD', 'hg19', 'https://www.encodeproject.org/files/ENCFF881HZD/@@download/ENCFF881HZD.bam'], ['alignments', 'ENCFF999JKD', 'hg19', 'https://www.encodeproject.org/files/ENCFF999JKD/@@download/ENCFF999JKD.bam'], ['unfiltered alignments', 'ENCFF970PBQ', 'hg19', 'https://www.encodeproject.org/files/ENCFF970PBQ/@@download/ENCFF970PBQ.bam'], ['unfiltered alignments', 'ENCFF526FIW', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF526FIW/@@download/ENCFF526FIW.bam'], ['alignments', 'ENCFF265TUU', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF265TUU/@@download/ENCFF265TUU.bam'], ['alignments', 'ENCFF776OUN', 'hg19', 'https://www.encodeproject.org/files/ENCFF776OUN/@@download/ENCFF776OUN.bam'], ['alignments', 'ENCFF925XUX', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF925XUX/@@download/ENCFF925XUX.bam']]",['ENCSR000DMG']
ENCSR000DME,LNCaP clone FGC,CTCF-human,ChIP-seq,"[['alignments', 'ENCFF000RXI', 'hg19', 'https://www.encodeproject.org/files/ENCFF000RXI/@@download/ENCFF000RXI.bam'], ['alignments', 'ENCFF000RXJ', 'hg19', 'https://www.encodeproject.org/files/ENCFF000RXJ/@@download/ENCFF000RXJ.bam']]",['ENCSR000DMG']
ENCSR000FAV,K562,STAT1-human,ChIP-seq,"[['alignments', 'ENCFF000YZN', 'hg19', 'https://www.encodeproject.org/files/ENCFF000YZN/@@download/ENCFF000YZN.bam'], ['alignments', 'ENCFF000YZO', 'hg19', 'https://www.encodeproject.org/files/ENCFF000YZO/@@download/ENCFF000YZO.bam'], ['unfiltered alignments', 'ENCFF581MWG', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF581MWG/@@download/ENCFF581MWG.bam'], ['alignments', 'ENCFF463LMJ', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF463LMJ/@@download/ENCFF463LMJ.bam'], ['unfiltered alignments', 'ENCFF473CUL', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF473CUL/@@download/ENCFF473CUL.bam'], ['unfiltered alignments', 'ENCFF479UPB', 'hg19', 'https://www.encodeproject.org/files/ENCFF479UPB/@@download/ENCFF479UPB.bam'], ['alignments', 'ENCFF465UCG', 'hg19', 'https://www.encodeproject.org/files/ENCFF465UCG/@@download/ENCFF465UCG.bam'], ['alignments', 'ENCFF403WNR', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF403WNR/@@download/ENCFF403WNR.bam'], ['alignments', 'ENCFF764OHG', 'hg19', 'https://www.encodeproject.org/files/ENCFF764OHG/@@download/ENCFF764OHG.bam'], ['unfiltered alignments', 'ENCFF524MMM', 'hg19', 'https://www.encodeproject.org/files/ENCFF524MMM/@@download/ENCFF524MMM.bam']]",['ENCSR000FAB']
ENCSR000FAI,K562,FOS-human,ChIP-seq,"[['alignments', 'ENCFF000YIG', 'hg19', 'https://www.encodeproject.org/files/ENCFF000YIG/@@download/ENCFF000YIG.bam'], ['alignments', 'ENCFF000YIH', 'hg19', 'https://www.encodeproject.org/files/ENCFF000YIH/@@download/ENCFF000YIH.bam'], ['alignments', 'ENCFF000YII', 'hg19', 'https://www.encodeproject.org/files/ENCFF000YII/@@download/ENCFF000YII.bam']]",['ENCSR000FAK']
ENCSR000FAH,K562,JUN-human,ChIP-seq,"[['alignments', 'ENCFF000YJP', 'hg19', 'https://www.encodeproject.org/files/ENCFF000YJP/@@download/ENCFF000YJP.bam'], ['alignments', 'ENCFF000YJQ', 'hg19', 'https://www.encodeproject.org/files/ENCFF000YJQ/@@download/ENCFF000YJQ.bam']]",['ENCSR000FAK']
ENCSR000FAK,K562,Control-human,ChIP-seq,"[['alignments', 'ENCFF000YQT', 'hg19', 'https://www.encodeproject.org/files/ENCFF000YQT/@@download/ENCFF000YQT.bam'], ['alignments', 'ENCFF000YQU', 'hg19', 'https://www.encodeproject.org/files/ENCFF000YQU/@@download/ENCFF000YQU.bam'], ['unfiltered alignments', 'ENCFF137XKW', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF137XKW/@@download/ENCFF137XKW.bam'], ['unfiltered alignments', 'ENCFF194YCE', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF194YCE/@@download/ENCFF194YCE.bam'], ['alignments', 'ENCFF123YHB', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF123YHB/@@download/ENCFF123YHB.bam'], ['alignments', 'ENCFF332BFE', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF332BFE/@@download/ENCFF332BFE.bam']]",[]
ENCSR000DMX,medulloblastoma,Control-human,ChIP-seq,"[['alignments', 'ENCFF000SCA', 'hg19', 'https://www.encodeproject.org/files/ENCFF000SCA/@@download/ENCFF000SCA.bam'], ['unfiltered alignments', 'ENCFF705VYI', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF705VYI/@@download/ENCFF705VYI.bam'], ['unfiltered alignments', 'ENCFF490YUY', 'hg19', 'https://www.encodeproject.org/files/ENCFF490YUY/@@download/ENCFF490YUY.bam'], ['alignments', 'ENCFF215ULH', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF215ULH/@@download/ENCFF215ULH.bam'], ['alignments', 'ENCFF023GMN', 'hg19', 'https://www.encodeproject.org/files/ENCFF023GMN/@@download/ENCFF023GMN.bam']]",[]
ENCSR000FAM,NB4,Control-human,ChIP-seq,"[['alignments', 'ENCFF000ZMF', 'hg19', 'https://www.encodeproject.org/files/ENCFF000ZMF/@@download/ENCFF000ZMF.bam'], ['unfiltered alignments', 'ENCFF801NQW', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF801NQW/@@download/ENCFF801NQW.bam'], ['alignments', 'ENCFF354YLD', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF354YLD/@@download/ENCFF354YLD.bam']]",[]
ENCSR000FAL,NB4,POLR2A-human,ChIP-seq,"[['alignments', 'ENCFF000ZMQ', 'hg19', 'https://www.encodeproject.org/files/ENCFF000ZMQ/@@download/ENCFF000ZMQ.bam'], ['alignments', 'ENCFF000ZMR', 'hg19', 'https://www.encodeproject.org/files/ENCFF000ZMR/@@download/ENCFF000ZMR.bam'], ['alignments', 'ENCFF000ZMU', 'hg19', 'https://www.encodeproject.org/files/ENCFF000ZMU/@@download/ENCFF000ZMU.bam'], ['alignments', 'ENCFF620FNF', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF620FNF/@@download/ENCFF620FNF.bam'], ['unfiltered alignments', 'ENCFF410LNX', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF410LNX/@@download/ENCFF410LNX.bam'], ['unfiltered alignments', 'ENCFF846GXH', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF846GXH/@@download/ENCFF846GXH.bam'], ['alignments', 'ENCFF099FGP', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF099FGP/@@download/ENCFF099FGP.bam'], ['unfiltered alignments', 'ENCFF280IMP', 'hg19', 'https://www.encodeproject.org/files/ENCFF280IMP/@@download/ENCFF280IMP.bam'], ['alignments', 'ENCFF110NIA', 'hg19', 'https://www.encodeproject.org/files/ENCFF110NIA/@@download/ENCFF110NIA.bam'], ['alignments', 'ENCFF814PQA', 'hg19', 'https://www.encodeproject.org/files/ENCFF814PQA/@@download/ENCFF814PQA.bam'], ['unfiltered alignments', 'ENCFF386DRX', 'hg19', 'https://www.encodeproject.org/files/ENCFF386DRX/@@download/ENCFF386DRX.bam'], ['alignments', 'ENCFF815XEK', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF815XEK/@@download/ENCFF815XEK.bam'], ['unfiltered alignments', 'ENCFF168ZAP', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF168ZAP/@@download/ENCFF168ZAP.bam']]",['ENCSR000FAM']
ENCSR000FAA,K562,Control-human,ChIP-seq,"[['alignments', 'ENCFF000YQG', 'hg19', 'https://www.encodeproject.org/files/ENCFF000YQG/@@download/ENCFF000YQG.bam'], ['unfiltered alignments', 'ENCFF951YYF', 'hg19', 'https://www.encodeproject.org/files/ENCFF951YYF/@@download/ENCFF951YYF.bam'], ['alignments', 'ENCFF998GMZ', 'hg19', 'https://www.encodeproject.org/files/ENCFF998GMZ/@@download/ENCFF998GMZ.bam'], ['unfiltered alignments', 'ENCFF558KPF', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF558KPF/@@download/ENCFF558KPF.bam'], ['alignments', 'ENCFF332CUX', 'GRCh38', 'https://www.encodeproject.org/files/ENCFF332CUX/@@download/ENCFF332CUX.bam']]",[]
